DATE,Seasonality,Metro,Tier,HPI
4/1/03,SA,Tampa,Middle,138.94
5/1/03,SA,Tampa,Middle,140.21
6/1/03,SA,Tampa,Middle,140.97
7/1/03,SA,Tampa,Middle,142.31
8/1/03,SA,Tampa,Middle,143.53
9/1/03,SA,Tampa,Middle,144.41
10/1/03,SA,Tampa,Middle,145.51
11/1/03,SA,Tampa,Middle,146.72
12/1/03,SA,Tampa,Middle,147.95
1/1/04,SA,Tampa,Middle,149.36
2/1/04,SA,Tampa,Middle,150.98
3/1/04,SA,Tampa,Middle,153.46
4/1/04,SA,Tampa,Middle,155.2
5/1/04,SA,Tampa,Middle,157.01
6/1/04,SA,Tampa,Middle,159.64
7/1/04,SA,Tampa,Middle,161.87
8/1/04,SA,Tampa,Middle,165
9/1/04,SA,Tampa,Middle,167.6
10/1/04,SA,Tampa,Middle,170.38
11/1/04,SA,Tampa,Middle,172.85
12/1/04,SA,Tampa,Middle,175.84
1/1/05,SA,Tampa,Middle,179.37
2/1/05,SA,Tampa,Middle,182.75
3/1/05,SA,Tampa,Middle,186.93
4/1/05,SA,Tampa,Middle,190.59
5/1/05,SA,Tampa,Middle,194.2
6/1/05,SA,Tampa,Middle,199.08
7/1/05,SA,Tampa,Middle,204.26
8/1/05,SA,Tampa,Middle,210.19
9/1/05,SA,Tampa,Middle,216.07
10/1/05,SA,Tampa,Middle,221.3
11/1/05,SA,Tampa,Middle,226.36
12/1/05,SA,Tampa,Middle,229.99
1/1/06,SA,Tampa,Middle,233.51
2/1/06,SA,Tampa,Middle,236.76
3/1/06,SA,Tampa,Middle,240.74
4/1/06,SA,Tampa,Middle,242.91
5/1/06,SA,Tampa,Middle,244
6/1/06,SA,Tampa,Middle,244.55
7/1/06,SA,Tampa,Middle,244.14
8/1/06,SA,Tampa,Middle,242.73
9/1/06,SA,Tampa,Middle,241.05
10/1/06,SA,Tampa,Middle,240.15
11/1/06,SA,Tampa,Middle,238.1
12/1/06,SA,Tampa,Middle,238.85
1/1/07,SA,Tampa,Middle,238.04
2/1/07,SA,Tampa,Middle,237.85
3/1/07,SA,Tampa,Middle,236.16
4/1/07,SA,Tampa,Middle,233.47
5/1/07,SA,Tampa,Middle,230.05
6/1/07,SA,Tampa,Middle,225.31
7/1/07,SA,Tampa,Middle,220.42
8/1/07,SA,Tampa,Middle,216.22
9/1/07,SA,Tampa,Middle,212.79
10/1/07,SA,Tampa,Middle,210.55
11/1/07,SA,Tampa,Middle,206.53
12/1/07,SA,Tampa,Middle,204.77
1/1/08,SA,Tampa,Middle,199.77
2/1/08,SA,Tampa,Middle,195.79
3/1/08,SA,Tampa,Middle,191.09
4/1/08,SA,Tampa,Middle,186.41
5/1/08,SA,Tampa,Middle,183.22
6/1/08,SA,Tampa,Middle,180.21
7/1/08,SA,Tampa,Middle,177.59
8/1/08,SA,Tampa,Middle,172.09
9/1/08,SA,Tampa,Middle,169.97
10/1/08,SA,Tampa,Middle,164.96
11/1/08,SA,Tampa,Middle,161.35
12/1/08,SA,Tampa,Middle,155.66
1/1/09,SA,Tampa,Middle,151.86
2/1/09,SA,Tampa,Middle,148.91
3/1/09,SA,Tampa,Middle,144.68
4/1/09,SA,Tampa,Middle,142.65
5/1/09,SA,Tampa,Middle,141.08
6/1/09,SA,Tampa,Middle,138.71
7/1/09,SA,Tampa,Middle,137.7
8/1/09,SA,Tampa,Middle,137.74
9/1/09,SA,Tampa,Middle,138.29
10/1/09,SA,Tampa,Middle,137.12
11/1/09,SA,Tampa,Middle,137.51
12/1/09,SA,Tampa,Middle,136.88
1/1/10,SA,Tampa,Middle,136.24
2/1/10,SA,Tampa,Middle,134.9
3/1/10,SA,Tampa,Middle,134.07
4/1/10,SA,Tampa,Middle,134.4
5/1/10,SA,Tampa,Middle,134.17
6/1/10,SA,Tampa,Middle,135.26
7/1/10,SA,Tampa,Middle,133.2
8/1/10,SA,Tampa,Middle,131.54
9/1/10,SA,Tampa,Middle,128.25
10/1/10,SA,Tampa,Middle,127.6
11/1/10,SA,Tampa,Middle,127.41
12/1/10,SA,Tampa,Middle,127.01
1/1/11,SA,Tampa,Middle,125.62
2/1/11,SA,Tampa,Middle,124.25
3/1/11,SA,Tampa,Middle,123
4/1/11,SA,Tampa,Middle,121.24
5/1/11,SA,Tampa,Middle,119.84
6/1/11,SA,Tampa,Middle,119.18
7/1/11,SA,Tampa,Middle,118.63
8/1/11,SA,Tampa,Middle,117.33
9/1/11,SA,Tampa,Middle,116.71
10/1/11,SA,Tampa,Middle,117.65
11/1/11,SA,Tampa,Middle,116.96
12/1/11,SA,Tampa,Middle,117.71
1/1/12,SA,Tampa,Middle,117.62
2/1/12,SA,Tampa,Middle,117.66
3/1/12,SA,Tampa,Middle,117.64
4/1/12,SA,Tampa,Middle,118.2
5/1/12,SA,Tampa,Middle,120.64
6/1/12,SA,Tampa,Middle,121.81
7/1/12,SA,Tampa,Middle,121.64
8/1/12,SA,Tampa,Middle,122.34
9/1/12,SA,Tampa,Middle,123
10/1/12,SA,Tampa,Middle,124.17
11/1/12,SA,Tampa,Middle,125.34
12/1/12,SA,Tampa,Middle,125.99
1/1/13,SA,Tampa,Middle,127.6
2/1/13,SA,Tampa,Middle,130.84
3/1/13,SA,Tampa,Middle,135.27
4/1/13,SA,Tampa,Middle,136.65
5/1/13,SA,Tampa,Middle,136.77
6/1/13,SA,Tampa,Middle,137.98
7/1/13,SA,Tampa,Middle,141.51
8/1/13,SA,Tampa,Middle,144.82
9/1/13,SA,Tampa,Middle,146.71
10/1/13,SA,Tampa,Middle,147.16
11/1/13,SA,Tampa,Middle,147.75
12/1/13,SA,Tampa,Middle,149.64
1/1/14,SA,Tampa,Middle,151.35
2/1/14,SA,Tampa,Middle,151.08
3/1/14,SA,Tampa,Middle,153.24
4/1/14,SA,Tampa,Middle,154.03
5/1/14,SA,Tampa,Middle,154.85
6/1/14,SA,Tampa,Middle,155.01
7/1/14,SA,Tampa,Middle,155.46
8/1/14,SA,Tampa,Middle,155.8
9/1/14,SA,Tampa,Middle,157.5
10/1/14,SA,Tampa,Middle,158.59
11/1/14,SA,Tampa,Middle,159.71
12/1/14,SA,Tampa,Middle,160.05
1/1/15,SA,Tampa,Middle,160.91
2/1/15,SA,Tampa,Middle,163.01
3/1/15,SA,Tampa,Middle,166.32
4/1/15,SA,Tampa,Middle,165.54
5/1/15,SA,Tampa,Middle,165.24
6/1/15,SA,Tampa,Middle,165.58
7/1/15,SA,Tampa,Middle,166.74
8/1/15,SA,Tampa,Middle,167.91
9/1/15,SA,Tampa,Middle,169.41
10/1/15,SA,Tampa,Middle,172.13
11/1/15,SA,Tampa,Middle,173.96
1/1/93,NSA,Tampa,Low,68.8
2/1/93,NSA,Tampa,Low,68.46
3/1/93,NSA,Tampa,Low,72.29
4/1/93,NSA,Tampa,Low,72.79
5/1/93,NSA,Tampa,Low,74.16
6/1/93,NSA,Tampa,Low,74.55
7/1/93,NSA,Tampa,Low,74.49
8/1/93,NSA,Tampa,Low,74.42
9/1/93,NSA,Tampa,Low,74.4
10/1/93,NSA,Tampa,Low,75.03
11/1/93,NSA,Tampa,Low,74.82
12/1/93,NSA,Tampa,Low,74.66
1/1/94,NSA,Tampa,Low,74.78
2/1/94,NSA,Tampa,Low,74.23
3/1/94,NSA,Tampa,Low,74.96
4/1/94,NSA,Tampa,Low,75.53
5/1/94,NSA,Tampa,Low,75.94
6/1/94,NSA,Tampa,Low,76.4
7/1/94,NSA,Tampa,Low,77.05
8/1/94,NSA,Tampa,Low,77.57
9/1/94,NSA,Tampa,Low,77.94
10/1/94,NSA,Tampa,Low,77.7
11/1/94,NSA,Tampa,Low,77.81
12/1/94,NSA,Tampa,Low,77.76
1/1/95,NSA,Tampa,Low,78.2
2/1/95,NSA,Tampa,Low,77.9
3/1/95,NSA,Tampa,Low,78.87
4/1/95,NSA,Tampa,Low,78.6
5/1/95,NSA,Tampa,Low,79.49
6/1/95,NSA,Tampa,Low,79.32
7/1/95,NSA,Tampa,Low,80.01
8/1/95,NSA,Tampa,Low,80.21
9/1/95,NSA,Tampa,Low,80.97
10/1/95,NSA,Tampa,Low,81.23
11/1/95,NSA,Tampa,Low,80.78
12/1/95,NSA,Tampa,Low,80.82
1/1/96,NSA,Tampa,Low,81.28
2/1/96,NSA,Tampa,Low,82.14
3/1/96,NSA,Tampa,Low,82.51
4/1/96,NSA,Tampa,Low,82.85
5/1/96,NSA,Tampa,Low,82.72
6/1/96,NSA,Tampa,Low,82.86
7/1/96,NSA,Tampa,Low,83.21
8/1/96,NSA,Tampa,Low,83.85
9/1/96,NSA,Tampa,Low,84.37
10/1/96,NSA,Tampa,Low,84.08
11/1/96,NSA,Tampa,Low,83.8
12/1/96,NSA,Tampa,Low,84.06
1/1/97,NSA,Tampa,Low,83.54
2/1/97,NSA,Tampa,Low,83.77
3/1/97,NSA,Tampa,Low,82.36
4/1/97,NSA,Tampa,Low,83.16
5/1/97,NSA,Tampa,Low,84.51
6/1/97,NSA,Tampa,Low,84.58
7/1/97,NSA,Tampa,Low,84.47
8/1/97,NSA,Tampa,Low,84.01
9/1/97,NSA,Tampa,Low,85.23
10/1/97,NSA,Tampa,Low,87
11/1/97,NSA,Tampa,Low,87.5
12/1/97,NSA,Tampa,Low,87.71
1/1/98,NSA,Tampa,Low,87.2
2/1/98,NSA,Tampa,Low,87.11
3/1/98,NSA,Tampa,Low,87.38
4/1/98,NSA,Tampa,Low,87.88
5/1/98,NSA,Tampa,Low,88.84
6/1/98,NSA,Tampa,Low,89.94
7/1/98,NSA,Tampa,Low,90.92
8/1/98,NSA,Tampa,Low,91.82
9/1/98,NSA,Tampa,Low,92.58
10/1/98,NSA,Tampa,Low,92.88
11/1/98,NSA,Tampa,Low,92.23
12/1/98,NSA,Tampa,Low,92.74
1/1/99,NSA,Tampa,Low,92.59
2/1/99,NSA,Tampa,Low,92.62
3/1/99,NSA,Tampa,Low,93.47
4/1/99,NSA,Tampa,Low,94.7
5/1/99,NSA,Tampa,Low,96.52
6/1/99,NSA,Tampa,Low,97.33
7/1/99,NSA,Tampa,Low,98.98
8/1/99,NSA,Tampa,Low,100.19
9/1/99,NSA,Tampa,Low,100.5
10/1/99,NSA,Tampa,Low,100.36
11/1/99,NSA,Tampa,Low,100.32
12/1/99,NSA,Tampa,Low,99.9
1/1/00,NSA,Tampa,Low,100
2/1/00,NSA,Tampa,Low,100.07
3/1/00,NSA,Tampa,Low,102.06
4/1/00,NSA,Tampa,Low,102.67
5/1/00,NSA,Tampa,Low,104.54
6/1/00,NSA,Tampa,Low,104.98
7/1/00,NSA,Tampa,Low,106.88
8/1/00,NSA,Tampa,Low,106.81
9/1/00,NSA,Tampa,Low,106.74
10/1/00,NSA,Tampa,Low,107.34
11/1/00,NSA,Tampa,Low,106.78
12/1/00,NSA,Tampa,Low,107.24
1/1/01,NSA,Tampa,Low,106.46
2/1/01,NSA,Tampa,Low,106.56
3/1/01,NSA,Tampa,Low,106.58
4/1/01,NSA,Tampa,Low,107.97
5/1/01,NSA,Tampa,Low,108.72
6/1/01,NSA,Tampa,Low,110.81
7/1/01,NSA,Tampa,Low,112.17
8/1/01,NSA,Tampa,Low,113.8
9/1/01,NSA,Tampa,Low,115.31
10/1/01,NSA,Tampa,Low,116.13
11/1/01,NSA,Tampa,Low,115.84
12/1/01,NSA,Tampa,Low,116.44
1/1/02,NSA,Tampa,Low,117.02
2/1/02,NSA,Tampa,Low,118.25
3/1/02,NSA,Tampa,Low,117.05
4/1/02,NSA,Tampa,Low,120.09
5/1/02,NSA,Tampa,Low,122.76
6/1/02,NSA,Tampa,Low,124.82
7/1/02,NSA,Tampa,Low,126.13
8/1/02,NSA,Tampa,Low,127.42
9/1/02,NSA,Tampa,Low,128.42
10/1/02,NSA,Tampa,Low,129.13
11/1/02,NSA,Tampa,Low,130.29
12/1/02,NSA,Tampa,Low,131.48
1/1/03,NSA,Tampa,Low,133.62
2/1/03,NSA,Tampa,Low,136.65
3/1/03,NSA,Tampa,Low,141.96
4/1/03,NSA,Tampa,Low,145.61
5/1/03,NSA,Tampa,Low,147.26
6/1/03,NSA,Tampa,Low,149.02
7/1/03,NSA,Tampa,Low,148.45
8/1/03,NSA,Tampa,Low,149.36
9/1/03,NSA,Tampa,Low,150.31
10/1/03,NSA,Tampa,Low,152.36
11/1/03,NSA,Tampa,Low,154.4
12/1/03,NSA,Tampa,Low,157.66
1/1/04,NSA,Tampa,Low,158.83
2/1/04,NSA,Tampa,Low,160.49
3/1/04,NSA,Tampa,Low,160.79
4/1/04,NSA,Tampa,Low,163.84
5/1/04,NSA,Tampa,Low,166.67
6/1/04,NSA,Tampa,Low,172.56
7/1/04,NSA,Tampa,Low,175.39
8/1/04,NSA,Tampa,Low,178.83
9/1/04,NSA,Tampa,Low,182.71
10/1/04,NSA,Tampa,Low,186
11/1/04,NSA,Tampa,Low,188.3
12/1/04,NSA,Tampa,Low,190.84
1/1/05,NSA,Tampa,Low,194.17
2/1/05,NSA,Tampa,Low,199.12
3/1/05,NSA,Tampa,Low,205.51
4/1/05,NSA,Tampa,Low,210.43
5/1/05,NSA,Tampa,Low,216.36
6/1/05,NSA,Tampa,Low,222.21
7/1/05,NSA,Tampa,Low,228.62
8/1/05,NSA,Tampa,Low,235.31
9/1/05,NSA,Tampa,Low,243.05
10/1/05,NSA,Tampa,Low,248.92
11/1/05,NSA,Tampa,Low,253.39
12/1/05,NSA,Tampa,Low,256.98
1/1/06,NSA,Tampa,Low,259.92
2/1/06,NSA,Tampa,Low,262.54
3/1/06,NSA,Tampa,Low,266.45
4/1/06,NSA,Tampa,Low,270.45
5/1/06,NSA,Tampa,Low,275.87
6/1/06,NSA,Tampa,Low,277.17
7/1/06,NSA,Tampa,Low,279.74
8/1/06,NSA,Tampa,Low,278.41
9/1/06,NSA,Tampa,Low,277.93
10/1/06,NSA,Tampa,Low,276.62
11/1/06,NSA,Tampa,Low,277.54
12/1/06,NSA,Tampa,Low,275.59
1/1/07,NSA,Tampa,Low,272.63
2/1/07,NSA,Tampa,Low,272
3/1/07,NSA,Tampa,Low,270.81
4/1/07,NSA,Tampa,Low,269.66
5/1/07,NSA,Tampa,Low,267.45
6/1/07,NSA,Tampa,Low,263.32
7/1/07,NSA,Tampa,Low,261.05
8/1/07,NSA,Tampa,Low,257.34
9/1/07,NSA,Tampa,Low,254.48
10/1/07,NSA,Tampa,Low,243.38
11/1/07,NSA,Tampa,Low,238.03
12/1/07,NSA,Tampa,Low,232.69
1/1/08,NSA,Tampa,Low,232.42
2/1/08,NSA,Tampa,Low,222
3/1/08,NSA,Tampa,Low,212.43
4/1/08,NSA,Tampa,Low,204.08
5/1/08,NSA,Tampa,Low,201.53
6/1/08,NSA,Tampa,Low,199.16
7/1/08,NSA,Tampa,Low,192.44
8/1/08,NSA,Tampa,Low,192.38
9/1/08,NSA,Tampa,Low,188.7
10/1/08,NSA,Tampa,Low,184.58
11/1/08,NSA,Tampa,Low,179.32
12/1/08,NSA,Tampa,Low,168.8
1/1/09,NSA,Tampa,Low,157.18
2/1/09,NSA,Tampa,Low,147.84
3/1/09,NSA,Tampa,Low,141.83
4/1/09,NSA,Tampa,Low,140.68
5/1/09,NSA,Tampa,Low,139.27
6/1/09,NSA,Tampa,Low,137.78
7/1/09,NSA,Tampa,Low,134.14
8/1/09,NSA,Tampa,Low,133.24
9/1/09,NSA,Tampa,Low,135.77
10/1/09,NSA,Tampa,Low,136.35
11/1/09,NSA,Tampa,Low,138.51
12/1/09,NSA,Tampa,Low,138.19
1/1/10,NSA,Tampa,Low,138.84
2/1/10,NSA,Tampa,Low,132.84
3/1/10,NSA,Tampa,Low,129.09
4/1/10,NSA,Tampa,Low,130.65
5/1/10,NSA,Tampa,Low,130.99
6/1/10,NSA,Tampa,Low,132.7
7/1/10,NSA,Tampa,Low,131.85
8/1/10,NSA,Tampa,Low,127.72
9/1/10,NSA,Tampa,Low,122.68
10/1/10,NSA,Tampa,Low,119.34
11/1/10,NSA,Tampa,Low,119.5
12/1/10,NSA,Tampa,Low,117.74
1/1/11,NSA,Tampa,Low,117
2/1/11,NSA,Tampa,Low,115.38
3/1/11,NSA,Tampa,Low,109.9
4/1/11,NSA,Tampa,Low,107.6
5/1/11,NSA,Tampa,Low,108.14
6/1/11,NSA,Tampa,Low,109.13
7/1/11,NSA,Tampa,Low,108.3
8/1/11,NSA,Tampa,Low,109.04
9/1/11,NSA,Tampa,Low,107.55
10/1/11,NSA,Tampa,Low,105.88
11/1/11,NSA,Tampa,Low,103.63
12/1/11,NSA,Tampa,Low,103.14
1/1/12,NSA,Tampa,Low,103.45
2/1/12,NSA,Tampa,Low,105.93
3/1/12,NSA,Tampa,Low,109.02
4/1/12,NSA,Tampa,Low,109.23
5/1/12,NSA,Tampa,Low,106.25
6/1/12,NSA,Tampa,Low,106.75
7/1/12,NSA,Tampa,Low,108.59
8/1/12,NSA,Tampa,Low,111.93
9/1/12,NSA,Tampa,Low,114.32
10/1/12,NSA,Tampa,Low,114.56
11/1/12,NSA,Tampa,Low,112.94
12/1/12,NSA,Tampa,Low,109.3
1/1/13,NSA,Tampa,Low,113.74
2/1/13,NSA,Tampa,Low,116.7
3/1/13,NSA,Tampa,Low,119.28
4/1/13,NSA,Tampa,Low,121.18
5/1/13,NSA,Tampa,Low,124.89
6/1/13,NSA,Tampa,Low,128.9
7/1/13,NSA,Tampa,Low,132.65
8/1/13,NSA,Tampa,Low,136.17
9/1/13,NSA,Tampa,Low,138.79
10/1/13,NSA,Tampa,Low,140.63
11/1/13,NSA,Tampa,Low,144.86
12/1/13,NSA,Tampa,Low,144.47
1/1/14,NSA,Tampa,Low,142.46
2/1/14,NSA,Tampa,Low,141.11
3/1/14,NSA,Tampa,Low,139.49
4/1/14,NSA,Tampa,Low,143.66
5/1/14,NSA,Tampa,Low,147.7
6/1/14,NSA,Tampa,Low,152.38
7/1/14,NSA,Tampa,Low,152.84
8/1/14,NSA,Tampa,Low,154.11
9/1/14,NSA,Tampa,Low,155.24
10/1/14,NSA,Tampa,Low,158.15
11/1/14,NSA,Tampa,Low,157.77
12/1/14,NSA,Tampa,Low,162.4
1/1/15,NSA,Tampa,Low,161.64
2/1/15,NSA,Tampa,Low,162.25
3/1/15,NSA,Tampa,Low,162.26
4/1/15,NSA,Tampa,Low,165.82
5/1/15,NSA,Tampa,Low,169.49
6/1/15,NSA,Tampa,Low,172.62
7/1/15,NSA,Tampa,Low,177.22
8/1/15,NSA,Tampa,Low,180.96
9/1/15,NSA,Tampa,Low,183.1
10/1/15,NSA,Tampa,Low,183.68
11/1/15,NSA,Tampa,Low,185.81
1/1/93,SA,Tampa,Low,69.2
2/1/93,SA,Tampa,Low,69.4
3/1/93,SA,Tampa,Low,72.59
4/1/93,SA,Tampa,Low,72.87
5/1/93,SA,Tampa,Low,73.69
6/1/93,SA,Tampa,Low,74.02
7/1/93,SA,Tampa,Low,73.94
8/1/93,SA,Tampa,Low,74.02
9/1/93,SA,Tampa,Low,74.3
10/1/93,SA,Tampa,Low,74.97
11/1/93,SA,Tampa,Low,74.88
12/1/93,SA,Tampa,Low,74.93
1/1/94,SA,Tampa,Low,75.16
2/1/94,SA,Tampa,Low,75.19
3/1/94,SA,Tampa,Low,75.23
4/1/94,SA,Tampa,Low,75.66
5/1/94,SA,Tampa,Low,75.5
6/1/94,SA,Tampa,Low,75.99
7/1/94,SA,Tampa,Low,76.6
8/1/94,SA,Tampa,Low,77.19
9/1/94,SA,Tampa,Low,77.7
10/1/94,SA,Tampa,Low,77.48
11/1/94,SA,Tampa,Low,77.87
12/1/94,SA,Tampa,Low,78
1/1/95,SA,Tampa,Low,78.57
2/1/95,SA,Tampa,Low,78.83
3/1/95,SA,Tampa,Low,79.17
4/1/95,SA,Tampa,Low,78.8
5/1/95,SA,Tampa,Low,79.13
6/1/95,SA,Tampa,Low,79.06
7/1/95,SA,Tampa,Low,79.65
8/1/95,SA,Tampa,Low,79.83
9/1/95,SA,Tampa,Low,80.55
10/1/95,SA,Tampa,Low,80.85
11/1/95,SA,Tampa,Low,80.8
12/1/95,SA,Tampa,Low,80.99
1/1/96,SA,Tampa,Low,81.67
2/1/96,SA,Tampa,Low,83.07
3/1/96,SA,Tampa,Low,82.91
4/1/96,SA,Tampa,Low,83.21
5/1/96,SA,Tampa,Low,82.45
6/1/96,SA,Tampa,Low,82.69
7/1/96,SA,Tampa,Low,82.88
8/1/96,SA,Tampa,Low,83.38
9/1/96,SA,Tampa,Low,83.77
10/1/96,SA,Tampa,Low,83.54
11/1/96,SA,Tampa,Low,83.76
12/1/96,SA,Tampa,Low,84.14
1/1/97,SA,Tampa,Low,83.98
2/1/97,SA,Tampa,Low,84.71
3/1/97,SA,Tampa,Low,82.89
4/1/97,SA,Tampa,Low,83.66
5/1/97,SA,Tampa,Low,84.35
6/1/97,SA,Tampa,Low,84.47
7/1/97,SA,Tampa,Low,84.11
8/1/97,SA,Tampa,Low,83.41
9/1/97,SA,Tampa,Low,84.51
10/1/97,SA,Tampa,Low,86.34
11/1/97,SA,Tampa,Low,87.41
12/1/97,SA,Tampa,Low,87.74
1/1/98,SA,Tampa,Low,87.77
2/1/98,SA,Tampa,Low,88.12
3/1/98,SA,Tampa,Low,88.11
4/1/98,SA,Tampa,Low,88.52
5/1/98,SA,Tampa,Low,88.73
6/1/98,SA,Tampa,Low,89.77
7/1/98,SA,Tampa,Low,90.45
8/1/98,SA,Tampa,Low,91.03
9/1/98,SA,Tampa,Low,91.75
10/1/98,SA,Tampa,Low,92.11
11/1/98,SA,Tampa,Low,92.14
12/1/98,SA,Tampa,Low,92.81
1/1/99,SA,Tampa,Low,93.32
2/1/99,SA,Tampa,Low,93.68
3/1/99,SA,Tampa,Low,94.4
4/1/99,SA,Tampa,Low,95.41
5/1/99,SA,Tampa,Low,96.43
6/1/99,SA,Tampa,Low,97.02
7/1/99,SA,Tampa,Low,98.36
8/1/99,SA,Tampa,Low,99.22
9/1/99,SA,Tampa,Low,99.57
10/1/99,SA,Tampa,Low,99.55
11/1/99,SA,Tampa,Low,100.28
12/1/99,SA,Tampa,Low,100.1
1/1/00,SA,Tampa,Low,100.91
2/1/00,SA,Tampa,Low,101.16
3/1/00,SA,Tampa,Low,103.16
4/1/00,SA,Tampa,Low,103.36
5/1/00,SA,Tampa,Low,104.41
6/1/00,SA,Tampa,Low,104.49
7/1/00,SA,Tampa,Low,106.11
8/1/00,SA,Tampa,Low,105.74
9/1/00,SA,Tampa,Low,105.79
10/1/00,SA,Tampa,Low,106.58
11/1/00,SA,Tampa,Low,106.83
12/1/00,SA,Tampa,Low,107.6
1/1/01,SA,Tampa,Low,107.5
2/1/01,SA,Tampa,Low,107.6
3/1/01,SA,Tampa,Low,107.73
4/1/01,SA,Tampa,Low,108.56
5/1/01,SA,Tampa,Low,108.54
6/1/01,SA,Tampa,Low,110.15
7/1/01,SA,Tampa,Low,111.34
8/1/01,SA,Tampa,Low,112.73
9/1/01,SA,Tampa,Low,114.38
10/1/01,SA,Tampa,Low,115.45
11/1/01,SA,Tampa,Low,115.99
12/1/01,SA,Tampa,Low,116.92
1/1/02,SA,Tampa,Low,118.17
2/1/02,SA,Tampa,Low,119.26
3/1/02,SA,Tampa,Low,118.27
4/1/02,SA,Tampa,Low,120.53
5/1/02,SA,Tampa,Low,122.52
6/1/02,SA,Tampa,Low,123.96
7/1/02,SA,Tampa,Low,125.26
8/1/02,SA,Tampa,Low,126.39
9/1/02,SA,Tampa,Low,127.51
10/1/02,SA,Tampa,Low,128.49
11/1/02,SA,Tampa,Low,130.47
12/1/02,SA,Tampa,Low,132.01
1/1/03,SA,Tampa,Low,134.84
2/1/03,SA,Tampa,Low,137.67
3/1/03,SA,Tampa,Low,143.38
4/1/03,SA,Tampa,Low,146.05
5/1/03,SA,Tampa,Low,146.97
6/1/03,SA,Tampa,Low,148.02
7/1/03,SA,Tampa,Low,147.51
8/1/03,SA,Tampa,Low,148.39
9/1/03,SA,Tampa,Low,149.34
10/1/03,SA,Tampa,Low,151.65
11/1/03,SA,Tampa,Low,154.43
12/1/03,SA,Tampa,Low,158.15
1/1/04,SA,Tampa,Low,160.15
2/1/04,SA,Tampa,Low,161.65
3/1/04,SA,Tampa,Low,162.37
4/1/04,SA,Tampa,Low,164.33
5/1/04,SA,Tampa,Low,166.45
6/1/04,SA,Tampa,Low,171.63
7/1/04,SA,Tampa,Low,174.43
8/1/04,SA,Tampa,Low,177.83
9/1/04,SA,Tampa,Low,181.53
10/1/04,SA,Tampa,Low,185.08
11/1/04,SA,Tampa,Low,187.92
12/1/04,SA,Tampa,Low,191.1
1/1/05,SA,Tampa,Low,195.55
2/1/05,SA,Tampa,Low,200.56
3/1/05,SA,Tampa,Low,207.7
4/1/05,SA,Tampa,Low,211.38
5/1/05,SA,Tampa,Low,216.39
6/1/05,SA,Tampa,Low,221.37
7/1/05,SA,Tampa,Low,227.62
8/1/05,SA,Tampa,Low,233.97
9/1/05,SA,Tampa,Low,241.35
10/1/05,SA,Tampa,Low,247.42
11/1/05,SA,Tampa,Low,252.02
12/1/05,SA,Tampa,Low,256.71
1/1/06,SA,Tampa,Low,261.57
2/1/06,SA,Tampa,Low,264.73
3/1/06,SA,Tampa,Low,269.85
4/1/06,SA,Tampa,Low,272.2
5/1/06,SA,Tampa,Low,276.39
6/1/06,SA,Tampa,Low,276.35
7/1/06,SA,Tampa,Low,278.97
8/1/06,SA,Tampa,Low,276.72
9/1/06,SA,Tampa,Low,275.64
10/1/06,SA,Tampa,Low,274.56
11/1/06,SA,Tampa,Low,275.09
12/1/06,SA,Tampa,Low,274.53
1/1/07,SA,Tampa,Low,274.07
2/1/07,SA,Tampa,Low,274.61
3/1/07,SA,Tampa,Low,275.26
4/1/07,SA,Tampa,Low,272.13
5/1/07,SA,Tampa,Low,268.48
6/1/07,SA,Tampa,Low,262.52
7/1/07,SA,Tampa,Low,260.51
8/1/07,SA,Tampa,Low,255.49
9/1/07,SA,Tampa,Low,252.14
10/1/07,SA,Tampa,Low,241.39
11/1/07,SA,Tampa,Low,235.11
12/1/07,SA,Tampa,Low,231.3
1/1/08,SA,Tampa,Low,233.42
2/1/08,SA,Tampa,Low,224.41
3/1/08,SA,Tampa,Low,216.73
4/1/08,SA,Tampa,Low,206.5
5/1/08,SA,Tampa,Low,202.67
6/1/08,SA,Tampa,Low,198.36
7/1/08,SA,Tampa,Low,192.07
8/1/08,SA,Tampa,Low,190.65
9/1/08,SA,Tampa,Low,186.76
10/1/08,SA,Tampa,Low,183
11/1/08,SA,Tampa,Low,176.92
12/1/08,SA,Tampa,Low,167.63
1/1/09,SA,Tampa,Low,157.74
2/1/09,SA,Tampa,Low,149.45
3/1/09,SA,Tampa,Low,145.11
4/1/09,SA,Tampa,Low,142.63
5/1/09,SA,Tampa,Low,140.34
6/1/09,SA,Tampa,Low,137.14
7/1/09,SA,Tampa,Low,133.8
8/1/09,SA,Tampa,Low,131.72
9/1/09,SA,Tampa,Low,134.19
10/1/09,SA,Tampa,Low,135.07
11/1/09,SA,Tampa,Low,136.74
12/1/09,SA,Tampa,Low,137.31
1/1/10,SA,Tampa,Low,139.39
2/1/10,SA,Tampa,Low,134.29
3/1/10,SA,Tampa,Low,132.17
4/1/10,SA,Tampa,Low,132.62
5/1/10,SA,Tampa,Low,132.14
6/1/10,SA,Tampa,Low,132.08
7/1/10,SA,Tampa,Low,131.37
8/1/10,SA,Tampa,Low,126.02
9/1/10,SA,Tampa,Low,121.04
10/1/10,SA,Tampa,Low,118.15
11/1/10,SA,Tampa,Low,118.16
12/1/10,SA,Tampa,Low,117.14
1/1/11,SA,Tampa,Low,117.61
2/1/11,SA,Tampa,Low,116.61
3/1/11,SA,Tampa,Low,112.51
